dataset,kind,seed,config,capacity,levels,requests,hits,misses,hit_rate_percent
zipf_33.txt,zipf,33,LIRS_10,10,1,20000,10701,9299,53.505000
zipf_33.txt,zipf,33,LIRS_100,100,1,20000,16962,3038,84.810000
zipf_33.txt,zipf,33,LIRS_125,125,1,20000,17472,2528,87.360000
zipf_33.txt,zipf,33,LIRS_150,150,1,20000,17914,2086,89.570000
zipf_33.txt,zipf,33,LIRS_175,175,1,20000,18252,1748,91.260000
zipf_33.txt,zipf,33,LIRS_200,200,1,20000,18525,1475,92.625000
zipf_33.txt,zipf,33,LIRS_25,25,1,20000,13474,6526,67.370000
zipf_33.txt,zipf,33,LIRS_50,50,1,20000,15295,4705,76.475000
zipf_33.txt,zipf,33,LIRS_75,75,1,20000,16340,3660,81.700000
zipf_33.txt,zipf,33,LRU20_2Q80,100,2,20000,16593,3407,82.965000
zipf_33.txt,zipf,33,LRU20_ARC80,100,2,20000,16490,3510,82.450000
zipf_33.txt,zipf,33,LRU20_LFU80,100,2,20000,16736,3264,83.680000
zipf_33.txt,zipf,33,LRU20_LIRS80,100,2,20000,16478,3522,82.390000
zipf_33.txt,zipf,33,LRU_10,10,1,20000,8888,11112,44.440000
zipf_33.txt,zipf,33,LRU_100,100,1,20000,16561,3439,82.805000
zipf_33.txt,zipf,33,LRU_125,125,1,20000,17168,2832,85.840000
zipf_33.txt,zipf,33,LRU_150,150,1,20000,17613,2387,88.065000
zipf_33.txt,zipf,33,LRU_175,175,1,20000,18022,1978,90.110000
zipf_33.txt,zipf,33,LRU_200,200,1,20000,18358,1642,91.790000
zipf_33.txt,zipf,33,LRU_25,25,1,20000,12325,7675,61.625000
zipf_33.txt,zipf,33,LRU_50,50,1,20000,14527,5473,72.635000
zipf_33.txt,zipf,33,LRU_75,75,1,20000,15766,4234,78.830000
zipf_33.txt,zipf,33,BELADY_10,10,1,20000,12725,7275,63.625000
zipf_33.txt,zipf,33,BELADY_25,25,1,20000,15350,4650,76.750000
zipf_33.txt,zipf,33,BELADY_50,50,1,20000,16970,3030,84.850000
zipf_33.txt,zipf,33,BELADY_75,75,1,20000,17775,2225,88.875000
zipf_33.txt,zipf,33,BELADY_100,100,1,20000,18273,1727,91.365000
zipf_33.txt,zipf,33,BELADY_125,125,1,20000,18648,1352,93.240000
zipf_33.txt,zipf,33,BELADY_150,150,1,20000,18931,1069,94.655000
zipf_33.txt,zipf,33,BELADY_175,175,1,20000,19152,848,95.760000
zipf_33.txt,zipf,33,BELADY_200,200,1,20000,19327,673,96.635000
zipf_34.txt,zipf,34,2Q_10,10,1,20000,11278,8722,56.390000
zipf_34.txt,zipf,34,2Q_100,100,1,20000,17081,2919,85.405000
zipf_34.txt,zipf,34,2Q_125,125,1,20000,17547,2453,87.735000
zipf_34.txt,zipf,34,2Q_150,150,1,20000,17900,2100,89.500000
zipf_34.txt,zipf,34,2Q_175,175,1,20000,18214,1786,91.070000
zipf_34.txt,zipf,34,2Q_200,200,1,20000,18488,1512,92.440000
zipf_34.txt,zipf,34,2Q_25,25,1,20000,13780,6220,68.900000
zipf_34.txt,zipf,34,2Q_50,50,1,20000,15543,4457,77.715000
zipf_34.txt,zipf,34,2Q_75,75,1,20000,16492,3508,82.460000
zipf_34.txt,zipf,34,ARC_10,10,1,20000,10773,9227,53.865000
zipf_34.txt,zipf,34,ARC_100,100,1,20000,16918,3082,84.590000
zipf_34.txt,zipf,34,ARC_125,125,1,20000,17361,2639,86.805000
zipf_34.txt,zipf,34,ARC_150,150,1,20000,17786,2214,88.930000
zipf_34.txt,zipf,34,ARC_175,175,1,20000,18125,1875,90.625000
zipf_34.txt,zipf,34,ARC_200,200,1,20000,18420,1580,92.100000
zipf_34.txt,zipf,34,ARC_25,25,1,20000,13531,6469,67.655000
zipf_34.txt,zipf,34,ARC_50,50,1,20000,15370,4630,76.850000
zipf_34.txt,zipf,34,ARC_75,75,1,20000,16316,3684,81.580000
zipf_34.txt,zipf,34,LFU_10,10,1,20000,11284,8716,56.420000
zipf_34.txt,zipf,34,LFU_100,100,1,20000,17135,2865,85.675000
zipf_34.txt,zipf,34,LFU_125,125,1,20000,17626,2374,88.130000
zipf_34.txt,zipf,34,LFU_150,150,1,20000,17989,2011,89.945000
zipf_34.txt,zipf,34,LFU_175,175,1,20000,18336,1664,91.680000
zipf_34.txt,zipf,34,LFU_200,200,1,20000,18656,1344,93.280000
zipf_34.txt,zipf,34,LFU_25,25,1,20000,13933,6067,69.665000
zipf_34.txt,zipf,34,LFU_50,50,1,20000,15802,4198,79.010000
zipf_34.txt,zipf,34,LFU_75,75,1,20000,16620,3380,83.100000
zipf_34.txt,zipf,34,LIRS_10,10,1,20000,10759,9241,53.795000
zipf_34.txt,zipf,34,LIRS_100,100,1,20000,17011,2989,85.055000
zipf_34.txt,zipf,34,LIRS_125,125,1,20000,17507,2493,87.535000
zipf_34.txt,zipf,34,LIRS_150,150,1,20000,17940,2060,89.700000
zipf_34.txt,zipf,34,LIRS_175,175,1,20000,18303,1697,91.515000
zipf_34.txt,zipf,34,LIRS_200,200,1,20000,18590,1410,92.950000
zipf_34.txt,zipf,34,LIRS_25,25,1,20000,13436,6564,67.180000
zipf_34.txt,zipf,34,LIRS_50,50,1,20000,15347,4653,76.735000
zipf_34.txt,zipf,34,LIRS_75,75,1,20000,16336,3664,81.680000
zipf_34.txt,zipf,34,LRU20_2Q80,100,2,20000,16637,3363,83.185000
zipf_34.txt,zipf,34,LRU20_ARC80,100,2,20000,16487,3513,82.435000
zipf_34.txt,zipf,34,LRU20_LFU80,100,2,20000,16801,3199,84.005000
zipf_34.txt,zipf,34,LRU20_LIRS80,100,2,20000,16508,3492,82.540000
zipf_34.txt,zipf,34,LRU_10,10,1,20000,8999,11001,44.995000
zipf_34.txt,zipf,34,LRU_100,100,1,20000,16571,3429,82.855000
zipf_34.txt,zipf,34,LRU_125,125,1,20000,17190,2810,85.950000
zipf_34.txt,zipf,34,LRU_150,150,1,20000,17668,2332,88.340000
zipf_34.txt,zipf,34,LRU_175,175,1,20000,18064,1936,90.320000
zipf_34.txt,zipf,34,LRU_200,200,1,20000,18396,1604,91.980000
zipf_34.txt,zipf,34,LRU_25,25,1,20000,12343,7657,61.715000
zipf_34.txt,zipf,34,LRU_50,50,1,20000,14576,5424,72.880000
zipf_34.txt,zipf,34,LRU_75,75,1,20000,15763,4237,78.815000
zipf_34.txt,zipf,34,BELADY_10,10,1,20000,12768,7232,63.840000
zipf_34.txt,zipf,34,BELADY_25,25,1,20000,15384,4616,76.920000
zipf_34.txt,zipf,34,BELADY_50,50,1,20000,16989,3011,84.945000
zipf_34.txt,zipf,34,BELADY_75,75,1,20000,17794,2206,88.970000
zipf_34.txt,zipf,34,BELADY_100,100,1,20000,18313,1687,91.565000
zipf_34.txt,zipf,34,BELADY_125,125,1,20000,18669,1331,93.345000
zipf_34.txt,zipf,34,BELADY_150,150,1,20000,18952,1048,94.760000
zipf_34.txt,zipf,34,BELADY_175,175,1,20000,19190,810,95.950000
zipf_34.txt,zipf,34,BELADY_200,200,1,20000,19357,643,96.785000
zipf_35.txt,zipf,35,2Q_10,10,1,20000,11340,8660,56.700000
zipf_35.txt,zipf,35,2Q_100,100,1,20000,17099,2901,85.495000
zipf_35.txt,zipf,35,2Q_125,125,1,20000,17550,2450,87.750000
zipf_35.txt,zipf,35,2Q_150,150,1,20000,17894,2106,89.470000
zipf_35.txt,zipf,35,2Q_175,175,1,20000,18167,1833,90.835000
zipf_35.txt,zipf,35,2Q_200,200,1,20000,18448,1552,92.240000
zipf_35.txt,zipf,35,2Q_25,25,1,20000,13913,6087,69.565000
zipf_35.txt,zipf,35,2Q_50,50,1,20000,15662,4338,78.310000
zipf_35.txt,zipf,35,2Q_75,75,1,20000,16534,3466,82.670000
zipf_35.txt,zipf,35,ARC_10,10,1,20000,10856,9144,54.280000
zipf_35.txt,zipf,35,ARC_100,100,1,20000,16979,3021,84.895000
zipf_35.txt,zipf,35,ARC_125,125,1,20000,17373,2627,86.865000
zipf_35.txt,zipf,35,ARC_150,150,1,20000,17789,2211,88.945000
zipf_35.txt,zipf,35,ARC_175,175,1,20000,18127,1873,90.635000
zipf_35.txt,zipf,35,ARC_200,200,1,20000,18369,1631,91.845000
zipf_35.txt,zipf,35,ARC_25,25,1,20000,13664,6336,68.320000
zipf_35.txt,zipf,35,ARC_50,50,1,20000,15508,4492,77.540000
zipf_35.txt,zipf,35,ARC_75,75,1,20000,16392,3608,81.960000
zipf_35.txt,zipf,35,LFU_10,10,1,20000,11203,8797,56.015000
zipf_35.txt,zipf,35,LFU_100,100,1,20000,17283,2717,86.415000
zipf_35.txt,zipf,35,LFU_125,125,1,20000,17808,2192,89.040000
zipf_35.txt,zipf,35,LFU_150,150,1,20000,18163,1837,90.815000
zipf_35.txt,zipf,35,LFU_175,175,1,20000,18395,1605,91.975000
zipf_35.txt,zipf,35,LFU_200,200,1,20000,18708,1292,93.540000
zipf_35.txt,zipf,35,LFU_25,25,1,20000,13591,6409,67.955000
zipf_35.txt,zipf,35,LFU_50,50,1,20000,15883,4117,79.415000
zipf_35.txt,zipf,35,LFU_75,75,1,20000,16699,3301,83.495000
zipf_35.txt,zipf,35,LIRS_10,10,1,20000,10806,9194,54.030000
zipf_35.txt,zipf,35,LIRS_100,100,1,20000,17026,2974,85.130000
zipf_35.txt,zipf,35,LIRS_125,125,1,20000,17523,2477,87.615000
zipf_35.txt,zipf,35,LIRS_150,150,1,20000,17922,2078,89.610000
zipf_35.txt,zipf,35,LIRS_175,175,1,20000,18259,1741,91.295000
zipf_35.txt,zipf,35,LIRS_200,200,1,20000,18535,1465,92.675000
zipf_35.txt,zipf,35,LIRS_25,25,1,20000,13603,6397,68.015000
zipf_35.txt,zipf,35,LIRS_50,50,1,20000,15459,4541,77.295000
zipf_35.txt,zipf,35,LIRS_75,75,1,20000,16420,3580,82.100000
zipf_35.txt,zipf,35,LRU20_2Q80,100,2,20000,16678,3322,83.390000
zipf_35.txt,zipf,35,LRU20_ARC80,100,2,20000,16540,3460,82.700000
zipf_35.txt,zipf,35,LRU20_LFU80,100,2,20000,16843,3157,84.215000
zipf_35.txt,zipf,35,LRU20_LIRS80,100,2,20000,16576,3424,82.880000
zipf_35.txt,zipf,35,LRU_10,10,1,20000,9020,10980,45.100000
zipf_35.txt,zipf,35,LRU_100,100,1,20000,16631,3369,83.155000
zipf_35.txt,zipf,35,LRU_125,125,1,20000,17217,2783,86.085000
zipf_35.txt,zipf,35,LRU_150,150,1,20000,17657,2343,88.285000
zipf_35.txt,zipf,35,LRU_175,175,1,20000,18012,1988,90.060000
zipf_35.txt,zipf,35,LRU_200,200,1,20000,18360,1640,91.800000
zipf_35.txt,zipf,35,LRU_25,25,1,20000,12380,7620,61.900000
zipf_35.txt,zipf,35,LRU_50,50,1,20000,14678,5322,73.390000
zipf_35.txt,zipf,35,LRU_75,75,1,20000,15843,4157,79.215000
zipf_35.txt,zipf,35,BELADY_10,10,1,20000,12789,7211,63.945000
zipf_35.txt,zipf,35,BELADY_25,25,1,20000,15455,4545,77.275000
zipf_35.txt,zipf,35,BELADY_50,50,1,20000,17018,2982,85.090000
zipf_35.txt,zipf,35,BELADY_75,75,1,20000,17807,2193,89.035000
zipf_35.txt,zipf,35,BELADY_100,100,1,20000,18312,1688,91.560000
zipf_35.txt,zipf,35,BELADY_125,125,1,20000,18661,1339,93.305000
zipf_35.txt,zipf,35,BELADY_150,150,1,20000,18949,1051,94.745000
zipf_35.txt,zipf,35,BELADY_175,175,1,20000,19182,818,95.910000
zipf_35.txt,zipf,35,BELADY_200,200,1,20000,19356,644,96.780000
zipf_36.txt,zipf,36,2Q_10,10,1,20000,11495,8505,57.475000
zipf_36.txt,zipf,36,2Q_100,100,1,20000,17122,2878,85.610000
zipf_36.txt,zipf,36,2Q_125,125,1,20000,17574,2426,87.870000
zipf_36.txt,zipf,36,2Q_150,150,1,20000,17941,2059,89.705000
zipf_36.txt,zipf,36,2Q_175,175,1,20000,18196,1804,90.980000
zipf_36.txt,zipf,36,2Q_200,200,1,20000,18479,1521,92.395000
zipf_36.txt,zipf,36,2Q_25,25,1,20000,13946,6054,69.730000
zipf_36.txt,zipf,36,2Q_50,50,1,20000,15679,4321,78.395000
zipf_36.txt,zipf,36,2Q_75,75,1,20000,16534,3466,82.670000
zipf_36.txt,zipf,36,ARC_10,10,1,20000,10916,9084,54.580000
zipf_36.txt,zipf,36,ARC_100,100,1,20000,16972,3028,84.860000
zipf_36.txt,zipf,36,ARC_125,125,1,20000,17404,2596,87.020000
zipf_36.txt,zipf,36,ARC_150,150,1,20000,17795,2205,88.975000
zipf_36.txt,zipf,36,ARC_175,175,1,20000,18161,1839,90.805000
zipf_36.txt,zipf,36,ARC_200,200,1,20000,18435,1565,92.175000
zipf_36.txt,zipf,36,ARC_25,25,1,20000,13684,6316,68.420000
zipf_36.txt,zipf,36,ARC_50,50,1,20000,15495,4505,77.475000
zipf_36.txt,zipf,36,ARC_75,75,1,20000,16346,3654,81.730000
zipf_36.txt,zipf,36,LFU_10,10,1,20000,11504,8496,57.520000
zipf_36.txt,zipf,36,LFU_100,100,1,20000,17170,2830,85.850000
zipf_36.txt,zipf,36,LFU_125,125,1,20000,17792,2208,88.960000
zipf_36.txt,zipf,36,LFU_150,150,1,20000,18150,1850,90.750000
zipf_36.txt,zipf,36,LFU_175,175,1,20000,18436,1564,92.180000
zipf_36.txt,zipf,36,LFU_200,200,1,20000,18702,1298,93.510000
zipf_36.txt,zipf,36,LFU_25,25,1,20000,14292,5708,71.460000
zipf_36.txt,zipf,36,LFU_50,50,1,20000,15798,4202,78.990000
zipf_36.txt,zipf,36,LFU_75,75,1,20000,16655,3345,83.275000
zipf_36.txt,zipf,36,LIRS_10,10,1,20000,10868,9132,54.340000
zipf_36.txt,zipf,36,LIRS_100,100,1,20000,17021,2979,85.105000
zipf_36.txt,zipf,36,LIRS_125,125,1,20000,17532,2468,87.660000
zipf_36.txt,zipf,36,LIRS_150,150,1,20000,17954,2046,89.770000
zipf_36.txt,zipf,36,LIRS_175,175,1,20000,18280,1720,91.400000
zipf_36.txt,zipf,36,LIRS_200,200,1,20000,18559,1441,92.795000
zipf_36.txt,zipf,36,LIRS_25,25,1,20000,13606,6394,68.030000
zipf_36.txt,zipf,36,LIRS_50,50,1,20000,15453,4547,77.265000
zipf_36.txt,zipf,36,LIRS_75,75,1,20000,16390,3610,81.950000
zipf_36.txt,zipf,36,LRU20_2Q80,100,2,20000,16688,3312,83.440000
zipf_36.txt,zipf,36,LRU20_ARC80,100,2,20000,16516,3484,82.580000
zipf_36.txt,zipf,36,LRU20_LFU80,100,2,20000,16770,3230,83.850000
zipf_36.txt,zipf,36,LRU20_LIRS80,100,2,20000,16546,3454,82.730000
zipf_36.txt,zipf,36,LRU_10,10,1,20000,9046,10954,45.230000
zipf_36.txt,zipf,36,LRU_100,100,1,20000,16614,3386,83.070000
zipf_36.txt,zipf,36,LRU_125,125,1,20000,17202,2798,86.010000
zipf_36.txt,zipf,36,LRU_150,150,1,20000,17676,2324,88.380000
zipf_36.txt,zipf,36,LRU_175,175,1,20000,18066,1934,90.330000
zipf_36.txt,zipf,36,LRU_200,200,1,20000,18408,1592,92.040000
zipf_36.txt,zipf,36,LRU_25,25,1,20000,12455,7545,62.275000
zipf_36.txt,zipf,36,LRU_50,50,1,20000,14672,5328,73.360000
zipf_36.txt,zipf,36,LRU_75,75,1,20000,15807,4193,79.035000
zipf_36.txt,zipf,36,BELADY_10,10,1,20000,12823,7177,64.115000
zipf_36.txt,zipf,36,BELADY_25,25,1,20000,15437,4563,77.185000
zipf_36.txt,zipf,36,BELADY_50,50,1,20000,17025,2975,85.125000
zipf_36.txt,zipf,36,BELADY_75,75,1,20000,17807,2193,89.035000
zipf_36.txt,zipf,36,BELADY_100,100,1,20000,18318,1682,91.590000
zipf_36.txt,zipf,36,BELADY_125,125,1,20000,18678,1322,93.390000
zipf_36.txt,zipf,36,BELADY_150,150,1,20000,18969,1031,94.845000
zipf_36.txt,zipf,36,BELADY_175,175,1,20000,19187,813,95.935000
zipf_36.txt,zipf,36,BELADY_200,200,1,20000,19357,643,96.785000
zipf_37.txt,zipf,37,2Q_10,10,1,20000,11258,8742,56.290000
zipf_37.txt,zipf,37,2Q_100,100,1,20000,17101,2899,85.505000
zipf_37.txt,zipf,37,2Q_125,125,1,20000,17557,2443,87.785000
zipf_37.txt,zipf,37,2Q_150,150,1,20000,17924,2076,89.620000
zipf_37.txt,zipf,37,2Q_175,175,1,20000,18219,1781,91.095000
zipf_37.txt,zipf,37,2Q_200,200,1,20000,18448,1552,92.240000
zipf_37.txt,zipf,37,2Q_25,25,1,20000,13847,6153,69.235000
zipf_37.txt,zipf,37,2Q_50,50,1,20000,15565,4435,77.825000
zipf_37.txt,zipf,37,2Q_75,75,1,20000,16471,3529,82.355000
zipf_37.txt,zipf,37,ARC_10,10,1,20000,10722,9278,53.610000
zipf_37.txt,zipf,37,ARC_100,100,1,20000,16915,3085,84.575000
zipf_37.txt,zipf,37,ARC_125,125,1,20000,17400,2600,87.000000
zipf_37.txt,zipf,37,ARC_150,150,1,20000,17799,2201,88.995000
zipf_37.txt,zipf,37,ARC_175,175,1,20000,18134,1866,90.670000
zipf_37.txt,zipf,37,ARC_200,200,1,20000,18418,1582,92.090000
zipf_37.txt,zipf,37,ARC_25,25,1,20000,13581,6419,67.905000
zipf_37.txt,zipf,37,ARC_50,50,1,20000,15327,4673,76.635000
zipf_37.txt,zipf,37,ARC_75,75,1,20000,16328,3672,81.640000
zipf_37.txt,zipf,37,LFU_10,10,1,20000,11168,8832,55.840000
zipf_37.txt,zipf,37,LFU_100,100,1,20000,17275,2725,86.375000
zipf_37.txt,zipf,37,LFU_125,125,1,20000,17679,2321,88.395000
zipf_37.txt,zipf,37,LFU_150,150,1,20000,18038,1962,90.190000
zipf_37.txt,zipf,37,LFU_175,175,1,20000,18375,1625,91.875000
zipf_37.txt,zipf,37,LFU_200,200,1,20000,18660,1340,93.300000
zipf_37.txt,zipf,37,LFU_25,25,1,20000,14264,5736,71.320000
zipf_37.txt,zipf,37,LFU_50,50,1,20000,15705,4295,78.525000
zipf_37.txt,zipf,37,LFU_75,75,1,20000,16771,3229,83.855000
zipf_37.txt,zipf,37,LIRS_10,10,1,20000,10700,9300,53.500000
zipf_37.txt,zipf,37,LIRS_100,100,1,20000,17000,3000,85.000000
zipf_37.txt,zipf,37,LIRS_125,125,1,20000,17532,2468,87.660000
zipf_37.txt,zipf,37,LIRS_150,150,1,20000,17956,2044,89.780000
zipf_37.txt,zipf,37,LIRS_175,175,1,20000,18253,1747,91.265000
zipf_37.txt,zipf,37,LIRS_200,200,1,20000,18566,1434,92.830000
zipf_37.txt,zipf,37,LIRS_25,25,1,20000,13461,6539,67.305000
zipf_37.txt,zipf,37,LIRS_50,50,1,20000,15293,4707,76.465000
zipf_37.txt,zipf,37,LIRS_75,75,1,20000,16329,3671,81.645000
zipf_37.txt,zipf,37,LRU20_2Q80,100,2,20000,16631,3369,83.155000
zipf_37.txt,zipf,37,LRU20_ARC80,100,2,20000,16504,3496,82.520000
zipf_37.txt,zipf,37,LRU20_LFU80,100,2,20000,16621,3379,83.105000
zipf_37.txt,zipf,37,LRU20_LIRS80,100,2,20000,16498,3502,82.490000
zipf_37.txt,zipf,37,LRU_10,10,1,20000,8923,11077,44.615000
zipf_37.txt,zipf,37,LRU_100,100,1,20000,16537,3463,82.685000
zipf_37.txt,zipf,37,LRU_125,125,1,20000,17180,2820,85.900000
zipf_37.txt,zipf,37,LRU_150,150,1,20000,17635,2365,88.175000
zipf_37.txt,zipf,37,LRU_175,175,1,20000,18020,1980,90.100000
zipf_37.txt,zipf,37,LRU_200,200,1,20000,18383,1617,91.915000
zipf_37.txt,zipf,37,LRU_25,25,1,20000,12274,7726,61.370000
zipf_37.txt,zipf,37,LRU_50,50,1,20000,14497,5503,72.485000
zipf_37.txt,zipf,37,LRU_75,75,1,20000,15723,4277,78.615000
zipf_37.txt,zipf,37,BELADY_10,10,1,20000,12724,7276,63.620000
zipf_37.txt,zipf,37,BELADY_25,25,1,20000,15344,4656,76.720000
zipf_37.txt,zipf,37,BELADY_50,50,1,20000,16956,3044,84.780000
zipf_37.txt,zipf,37,BELADY_75,75,1,20000,17777,2223,88.885000
zipf_37.txt,zipf,37,BELADY_100,100,1,20000,18291,1709,91.455000
zipf_37.txt,zipf,37,BELADY_125,125,1,20000,18665,1335,93.325000
zipf_37.txt,zipf,37,BELADY_150,150,1,20000,18943,1057,94.715000
zipf_37.txt,zipf,37,BELADY_175,175,1,20000,19174,826,95.870000
zipf_37.txt,zipf,37,BELADY_200,200,1,20000,19345,655,96.725000
zipf_38.txt,zipf,38,2Q_10,10,1,20000,11339,8661,56.695000
zipf_38.txt,zipf,38,2Q_100,100,1,20000,17101,2899,85.505000
zipf_38.txt,zipf,38,2Q_125,125,1,20000,17507,2493,87.535000
zipf_38.txt,zipf,38,2Q_150,150,1,20000,17858,2142,89.290000
zipf_38.txt,zipf,38,2Q_175,175,1,20000,18209,1791,91.045000
zipf_38.txt,zipf,38,2Q_200,200,1,20000,18449,1551,92.245000
zipf_38.txt,zipf,38,2Q_25,25,1,20000,13975,6025,69.875000
zipf_38.txt,zipf,38,2Q_50,50,1,20000,15454,4546,77.270000
zipf_38.txt,zipf,38,2Q_75,75,1,20000,16434,3566,82.170000
zipf_38.txt,zipf,38,ARC_10,10,1,20000,10865,9135,54.325000
zipf_38.txt,zipf,38,ARC_100,100,1,20000,16897,3103,84.485000
zipf_38.txt,zipf,38,ARC_125,125,1,20000,17342,2658,86.710000
zipf_38.txt,zipf,38,ARC_150,150,1,20000,17768,2232,88.840000
zipf_38.txt,zipf,38,ARC_175,175,1,20000,18121,1879,90.605000
zipf_38.txt,zipf,38,ARC_200,200,1,20000,18393,1607,91.965000
zipf_38.txt,zipf,38,ARC_25,25,1,20000,13596,6404,67.980000
zipf_38.txt,zipf,38,ARC_50,50,1,20000,15324,4676,76.620000
zipf_38.txt,zipf,38,ARC_75,75,1,20000,16272,3728,81.360000
zipf_38.txt,zipf,38,LFU_10,10,1,20000,11226,8774,56.130000
zipf_38.txt,zipf,38,LFU_100,100,1,20000,17210,2790,86.050000
zipf_38.txt,zipf,38,LFU_125,125,1,20000,17714,2286,88.570000
zipf_38.txt,zipf,38,LFU_150,150,1,20000,18063,1937,90.315000
zipf_38.txt,zipf,38,LFU_175,175,1,20000,18388,1612,91.940000
zipf_38.txt,zipf,38,LFU_200,200,1,20000,18616,1384,93.080000
zipf_38.txt,zipf,38,LFU_25,25,1,20000,14074,5926,70.370000
zipf_38.txt,zipf,38,LFU_50,50,1,20000,15823,4177,79.115000
zipf_38.txt,zipf,38,LFU_75,75,1,20000,16610,3390,83.050000
zipf_38.txt,zipf,38,LIRS_10,10,1,20000,10821,9179,54.105000
zipf_38.txt,zipf,38,LIRS_100,100,1,20000,16999,3001,84.995000
zipf_38.txt,zipf,38,LIRS_125,125,1,20000,17478,2522,87.390000
zipf_38.txt,zipf,38,LIRS_150,150,1,20000,17878,2122,89.390000
zipf_38.txt,zipf,38,LIRS_175,175,1,20000,18223,1777,91.115000
zipf_38.txt,zipf,38,LIRS_200,200,1,20000,18523,1477,92.615000
zipf_38.txt,zipf,38,LIRS_25,25,1,20000,13535,6465,67.675000
zipf_38.txt,zipf,38,LIRS_50,50,1,20000,15265,4735,76.325000
zipf_38.txt,zipf,38,LIRS_75,75,1,20000,16331,3669,81.655000
zipf_38.txt,zipf,38,LRU20_2Q80,100,2,20000,16607,3393,83.035000
zipf_38.txt,zipf,38,LRU20_ARC80,100,2,20000,16422,3578,82.110000
zipf_38.txt,zipf,38,LRU20_LFU80,100,2,20000,16690,3310,83.450000
zipf_38.txt,zipf,38,LRU20_LIRS80,100,2,20000,16515,3485,82.575000
zipf_38.txt,zipf,38,LRU_10,10,1,20000,9039,10961,45.195000
zipf_38.txt,zipf,38,LRU_100,100,1,20000,16515,3485,82.575000
zipf_38.txt,zipf,38,LRU_125,125,1,20000,17140,2860,85.700000
zipf_38.txt,zipf,38,LRU_150,150,1,20000,17607,2393,88.035000
zipf_38.txt,zipf,38,LRU_175,175,1,20000,18019,1981,90.095000
zipf_38.txt,zipf,38,LRU_200,200,1,20000,18378,1622,91.890000
zipf_38.txt,zipf,38,LRU_25,25,1,20000,12300,7700,61.500000
zipf_38.txt,zipf,38,LRU_50,50,1,20000,14581,5419,72.905000
zipf_38.txt,zipf,38,LRU_75,75,1,20000,15719,4281,78.595000
zipf_38.txt,zipf,38,BELADY_10,10,1,20000,12763,7237,63.815000
zipf_38.txt,zipf,38,BELADY_25,25,1,20000,15384,4616,76.920000
zipf_38.txt,zipf,38,BELADY_50,50,1,20000,16956,3044,84.780000
zipf_38.txt,zipf,38,BELADY_75,75,1,20000,17767,2233,88.835000
zipf_38.txt,zipf,38,BELADY_100,100,1,20000,18283,1717,91.415000
zipf_38.txt,zipf,38,BELADY_125,125,1,20000,18660,1340,93.300000
zipf_38.txt,zipf,38,BELADY_150,150,1,20000,18937,1063,94.685000
zipf_38.txt,zipf,38,BELADY_175,175,1,20000,19166,834,95.830000
zipf_38.txt,zipf,38,BELADY_200,200,1,20000,19346,654,96.730000
zipf_39.txt,zipf,39,2Q_10,10,1,20000,11267,8733,56.335000
zipf_39.txt,zipf,39,2Q_100,100,1,20000,17061,2939,85.305000
zipf_39.txt,zipf,39,2Q_125,125,1,20000,17564,2436,87.820000
zipf_39.txt,zipf,39,2Q_150,150,1,20000,17956,2044,89.780000
zipf_39.txt,zipf,39,2Q_175,175,1,20000,18240,1760,91.200000
zipf_39.txt,zipf,39,2Q_200,200,1,20000,18477,1523,92.385000
zipf_39.txt,zipf,39,2Q_25,25,1,20000,13780,6220,68.900000
zipf_39.txt,zipf,39,2Q_50,50,1,20000,15496,4504,77.480000
zipf_39.txt,zipf,39,2Q_75,75,1,20000,16419,3581,82.095000
zipf_39.txt,zipf,39,ARC_10,10,1,20000,10679,9321,53.395000
zipf_39.txt,zipf,39,ARC_100,100,1,20000,16894,3106,84.470000
zipf_39.txt,zipf,39,ARC_125,125,1,20000,17381,2619,86.905000
zipf_39.txt,zipf,39,ARC_150,150,1,20000,17796,2204,88.980000
zipf_39.txt,zipf,39,ARC_175,175,1,20000,18099,1901,90.495000
zipf_39.txt,zipf,39,ARC_200,200,1,20000,18388,1612,91.940000
zipf_39.txt,zipf,39,ARC_25,25,1,20000,13569,6431,67.845000
zipf_39.txt,zipf,39,ARC_50,50,1,20000,15328,4672,76.640000
zipf_39.txt,zipf,39,ARC_75,75,1,20000,16258,3742,81.290000
zipf_39.txt,zipf,39,LFU_10,10,1,20000,11529,8471,57.645000
zipf_39.txt,zipf,39,LFU_100,100,1,20000,17357,2643,86.785000
zipf_39.txt,zipf,39,LFU_125,125,1,20000,17812,2188,89.060000
zipf_39.txt,zipf,39,LFU_150,150,1,20000,18134,1866,90.670000
zipf_39.txt,zipf,39,LFU_175,175,1,20000,18424,1576,92.120000
zipf_39.txt,zipf,39,LFU_200,200,1,20000,18644,1356,93.220000
zipf_39.txt,zipf,39,LFU_25,25,1,20000,13800,6200,69.000000
zipf_39.txt,zipf,39,LFU_50,50,1,20000,15738,4262,78.690000
zipf_39.txt,zipf,39,LFU_75,75,1,20000,16750,3250,83.750000
zipf_39.txt,zipf,39,LIRS_10,10,1,20000,10650,9350,53.250000
zipf_39.txt,zipf,39,LIRS_100,100,1,20000,16947,3053,84.735000
zipf_39.txt,zipf,39,LIRS_125,125,1,20000,17493,2507,87.465000
zipf_39.txt,zipf,39,LIRS_150,150,1,20000,17933,2067,89.665000
